"","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted"
"2010-02-25",13.1911907196045,13.2254753112793,13.0130128860474,13.173924446106,132235632,13.0751314163208
"2010-02-26",13.1986989974976,13.3070573806763,13.1000995635986,13.1831827163696,81890028,13.084321975708
"2010-03-01",13.2432432174683,13.3455963134766,13.2067070007324,13.3305807113647,89426484,13.2306127548218
"2010-03-02",13.4004001617432,13.6551551818848,13.3886394500732,13.5400400161743,174097728,13.4385032653809
"2010-03-03",13.5725727081299,13.7167167663574,13.4947452545166,13.6466474533081,123452424,13.5443105697632
"2010-03-04",13.676176071167,13.9171667098999,13.6686687469482,13.8786287307739,127224648,13.7745523452759
"2010-03-05",14.0477981567383,14.2059564590454,14.0115118026733,14.1193685531616,156331512,14.0134868621826
"2010-03-08",14.1336336135864,14.1436443328857,14.0392894744873,14.076075553894,95360544,13.9705171585083
"2010-03-09",14.0102596282959,14.1306314468384,13.9264259338379,14.0187692642212,126936936,13.9136419296265
"2010-03-10",14.1081075668335,14.4769773483276,14.0693187713623,14.4256763458252,225969804,14.317497253418
"2010-03-11",14.37087059021,14.6699199676514,14.3693685531616,14.5430431365967,169162668,14.4339847564697
"2010-03-12",14.7182178497314,14.7217216491699,14.4934930801392,14.5030031204224,110025864,14.3942441940308
"2010-03-15",14.1811809539795,14.2505006790161,13.9139137268066,14.0935935974121,185969844,13.987904548645
"2010-03-16",14.0598096847534,14.2247247695923,14.0330333709717,14.1441440582275,137122740,14.0380754470825
"2010-03-17",14.2217216491699,14.3005514144897,14.1203699111938,14.1531534194946,132731136,14.0470170974731
"2010-03-18",14.1321315765381,14.2252254486084,14.0880880355835,14.1741743087769,71016912,14.0678815841675
"2010-03-19",14.0140142440796,14.2142143249512,13.9459457397461,14.0140142440796,191576232,13.9089221954346
"2010-03-22",13.9166669845581,14.185435295105,13.87087059021,13.9514513015747,160031808,13.8468284606934
"2010-03-23",13.9399404525757,13.9717216491699,13.5635643005371,13.7387390136719,219831948,13.6357107162476
"2010-03-24",13.6514005661011,14.0102596282959,13.5060062408447,13.9471969604492,262345392,13.8426055908203
"2010-03-25",13.9894886016846,14.3143138885498,13.9804801940918,14.0860862731934,157078764,13.9804544448853
"2010-03-26",14.1458959579468,14.1989488601685,14.0145149230957,14.0813312530518,107740152,13.975733757019
"2010-03-29",14.0890893936157,14.1321315765381,14.0282783508301,14.075325012207,124055820,13.9697723388672
"2010-03-30",14.0848350524902,14.2049551010132,14.0210208892822,14.1819324493408,79036884,14.0755815505981
"2010-03-31",14.1403903961182,14.257758140564,14.0843343734741,14.1921920776367,121110768,14.0857648849487
"2010-04-01",14.2980480194092,14.3506011962891,14.1529026031494,14.2342338562012,84023892,14.1274909973145
"2010-04-05",14.2867870330811,14.3863859176636,14.2392387390137,14.2895402908325,75983940,14.1823816299438
"2010-04-06",14.250750541687,14.2865371704102,14.14914894104,14.2197198867798,82321596,14.1130857467651
"2010-04-07",14.1966972351074,14.232982635498,14.0605611801147,14.1026029586792,103136760,13.99684715271
"2010-04-08",14.0970973968506,14.2605113983154,14.0152654647827,14.2014513015747,77822100,14.0949535369873
"2010-04-09",14.2014513015747,14.2334833145142,14.1141138076782,14.1696701049805,82181736,14.0634107589722
"2010-04-12",14.1979484558105,14.3643636703491,14.1696701049805,14.3325834274292,94001904,14.2251024246216
"2010-04-13",14.3275775909424,14.7367372512817,14.2925434112549,14.683934211731,156335508,14.5738191604614
"2010-04-14",14.7662658691406,14.8233232498169,14.6148653030396,14.7397403717041,135971892,14.6292066574097
"2010-04-15",14.8190689086914,14.9609613418579,14.7219724655151,14.8973970413208,270201528,14.785680770874
"2010-04-16",14.0890893936157,14.2344837188721,13.7545051574707,13.7675180435181,488930580,13.6642742156982
"2010-04-19",13.7324819564819,13.8636140823364,13.6386394500732,13.7662658691406,155604240,13.6630306243896
"2010-04-20",13.8681182861328,14.0055055618286,13.7902898788452,13.8898897171021,118976904,13.7857294082642
"2010-04-21",13.9254245758057,14.0202703475952,13.8178176879883,13.8713712692261,95564340,13.7673482894897
"2010-04-22",13.813814163208,13.8263263702393,13.5973472595215,13.6901903152466,131096772,13.5875263214111
"2010-04-23",13.6949453353882,13.7467470169067,13.5703201293945,13.6383876800537,83492424,13.536111831665
"2010-04-26",13.6378879547119,13.6383876800537,13.2434930801392,13.3043041229248,174577248,13.2045345306396
"2010-04-27",13.2369871139526,13.4717216491699,13.193943977356,13.2397403717041,153634212,13.1404542922974
"2010-04-28",13.3158159255981,13.3841342926025,13.0387887954712,13.2429933547974,136107756,13.1436824798584
"2010-04-29",13.3475980758667,13.4259262084961,13.1799297332764,13.3133125305176,122233644,13.2134733200073
"2010-04-30",13.2915420532227,13.455454826355,13.14914894104,13.1556558609009,97318584,13.0570020675659
"2010-05-03",13.1756763458252,13.3363361358643,13.1401395797729,13.2782783508301,74237688,13.1787023544312
"2010-05-04",13.176176071167,13.1816816329956,12.6178684234619,12.6719217300415,242808948,12.5768938064575
"2010-05-05",12.537036895752,12.9059057235718,12.5242738723755,12.7567567825317,183104712,12.661093711853
"2010-05-06",12.7314805984497,12.9509506225586,11.5115118026733,12.4792289733887,199803996,12.385645866394
"2010-05-07",12.5117616653442,12.6456460952759,12.0452947616577,12.340841293335,203356440,12.2482976913452
"2010-05-10",12.8621120452881,13.0835838317871,12.8278284072876,13.0543041229248,164954880,12.9564094543457
"2010-05-11",12.904655456543,13.010009765625,12.7182178497314,12.7389888763428,132771096,12.6434574127197
"2010-05-12",12.813814163208,12.813814163208,12.5625629425049,12.6473970413208,153917928,12.5525541305542
"2010-05-13",12.9254245758057,13.0630626678467,12.7720222473145,12.7847852706909,132898968,12.6889133453369
"2010-05-14",12.7570066452026,12.7875375747681,12.4186687469482,12.7009506225586,164475360,12.6057062149048
"2010-05-17",12.6821823120117,12.7217216491699,12.4712209701538,12.7119617462158,111640248,12.6166362762451
"2010-05-18",12.7627630233765,12.787036895752,12.4391889572144,12.4717216491699,112906980,12.3781957626343
"2010-05-19",12.4189186096191,12.4984979629517,12.2057056427002,12.3731231689453,137690172,12.2803363800049
"2010-05-20",12.1388893127441,12.1516523361206,11.8568572998047,11.8871374130249,196335468,11.7979946136475
"2010-05-21",11.7382383346558,12.1371374130249,11.6216220855713,11.8130626678467,387244368,11.7244758605957
"2010-05-24",12.0302801132202,12.2570066452026,11.9319324493408,11.9409408569336,173650176,11.8513956069946
"2010-05-25",11.71546459198,11.9481983184814,11.6118621826172,11.9386892318726,120575304,11.849160194397
"2010-05-26",12.063814163208,12.2562561035156,11.8868865966797,11.8986492156982,138884976,11.809419631958
"2010-05-27",12.1358861923218,12.3200702667236,12.0382881164551,12.2737741470337,112251636,12.1817331314087
"2010-05-28",12.3308305740356,12.3485994338989,12.0870866775513,12.1529026031494,115676208,12.061767578125
"2010-06-01",12.0227727890015,12.2887887954712,12.0150146484375,12.0713205337524,106565328,11.9807977676392
"2010-06-02",12.1791791915894,12.3591089248657,12.0485486984253,12.3465967178345,101530368,12.2540102005005
"2010-06-03",12.3901395797729,12.7127132415771,12.3798799514771,12.6526527404785,145881972,12.5577688217163
"2010-06-04",12.5055055618286,12.7439937591553,12.4299297332764,12.4804801940918,156655188,12.3868885040283
"2010-06-07",12.4889888763428,12.5352849960327,12.090841293335,12.1501502990723,145162692,12.0590353012085
"2010-06-08",12.2084579467773,12.2332334518433,11.9504499435425,12.1316318511963,107296596,12.040657043457
"2010-06-09",12.1926927566528,12.2342338562012,11.8118124008179,11.862361907959,109050840,11.7734050750732
"2010-06-10",12.0212707519531,12.2247247695923,11.9079084396362,12.1874370574951,103012884,12.0960416793823
"2010-06-11",12.0745754241943,12.22998046875,12.0525531768799,12.2247247695923,71196732,12.1330509185791
"2010-06-14",12.3743743896484,12.3748750686646,12.0918416976929,12.0918416976929,81534384,12.0011653900146
"2010-06-15",12.0890893936157,12.5225229263306,12.0665674209595,12.4622116088867,170213616,12.3687572479248
"2010-06-16",12.4166669845581,12.6126127243042,12.4151649475098,12.5442943572998,91480428,12.4502239227295
"2010-06-17",12.5988492965698,12.6594085693359,12.4296798706055,12.5145149230957,79012908,12.4206657409668
"2010-06-18",12.575325012207,12.5993490219116,12.4657163619995,12.5132627487183,114801084,12.4194250106812
"2010-06-21",12.510009765625,12.5367870330811,12.1343841552734,12.2262258529663,119220660,12.1345415115356
"2010-06-22",12.2597599029541,12.4274272918701,12.1554050445557,12.168417930603,88699212,12.0771656036377
"2010-06-23",12.1844339370728,12.1844339370728,11.9659662246704,12.0633125305176,81082836,11.9728479385376
"2010-06-24",12.0035037994385,12.0808305740356,11.8433427810669,11.8893890380859,75668256,11.8002300262451
"2010-06-25",11.9384384155273,11.9532032012939,11.7757759094238,11.8288288116455,89718192,11.740122795105
"2010-06-28",11.8265771865845,11.9507007598877,11.7369871139526,11.813814163208,70421508,11.7252206802368
"2010-06-29",11.5975980758667,11.6253747940063,11.2892894744873,11.3678684234619,139943916,11.2826223373413
"2010-06-30",11.3853845596313,11.4572067260742,11.12912940979,11.1348848342896,143983872,11.0513830184937
"2010-07-01",11.1433925628662,11.2212209701538,10.851601600647,10.9982481002808,140403456,10.9157724380493
"2010-07-02",11.0515518188477,11.0680675506592,10.9109106063843,10.924674987793,77362560,10.8427495956421
"2010-07-06",11.1111106872559,11.202953338623,10.851601600647,10.9126634597778,102301596,10.8308277130127
"2010-07-07",10.9687185287476,11.2935438156128,10.8953952789307,11.2662658691406,125062812,11.1817789077759
"2010-07-08",11.3500995635986,11.4446954727173,11.2527532577515,11.4254245758057,106649244,11.3397445678711
"2010-07-09",11.8108110427856,11.8433427810669,11.5810813903809,11.6989488601685,173086740,11.6112184524536
"2010-07-12",11.8210706710815,11.9979982376099,11.7887887954712,11.907657623291,133242624,11.8183612823486
"2010-07-13",12.0683183670044,12.3370866775513,12.0190191268921,12.242241859436,158892948,12.1504364013672
"2010-07-14",12.259259223938,12.3581075668335,12.1736736297607,12.2957963943481,124595280,12.2035894393921
"2010-07-15",12.3055562973022,12.3798799514771,12.0790786743164,12.3628625869751,194133672,12.2701530456543
"2010-07-16",11.7397403717041,11.7757759094238,11.4994993209839,11.5017518997192,312679008,11.4154996871948
"2010-07-19",11.5367870330811,11.7530031204224,11.4494485855103,11.666166305542,181829988,11.5786800384521
"2010-07-20",11.5372867584229,12.0868368148804,11.5265274047852,12.0518016815186,162017820,11.9614248275757
"2010-07-21",12.1121120452881,12.154655456543,11.897647857666,11.9494485855103,131052816,11.8598384857178
"2010-07-22",12.0928430557251,12.2367372512817,12.0740737915039,12.1323823928833,85822092,12.0414018630981
"2010-07-23",12.0312814712524,12.277027130127,12.0122623443604,12.2637643814087,90485424,12.1717977523804
"2010-07-26",12.2394886016846,12.2810306549072,12.1341342926025,12.2364864349365,79728192,12.1447248458862
"2010-07-27",12.2767772674561,12.4499502182007,12.2665166854858,12.3280782699585,97949952,12.2356281280518
"2010-07-28",12.3858861923218,12.3936443328857,12.0788288116455,12.12087059021,99740160,12.0299758911133
"2010-07-29",12.1609106063843,12.2342338562012,11.9952449798584,12.1368865966797,106912980,12.0458707809448
"2010-07-30",12.0032529830933,12.196195602417,11.9904899597168,12.1333827972412,85678236,12.0423936843872
"2010-08-02",12.2369871139526,12.3443441390991,12.1856861114502,12.2725229263306,74273652,12.1804895401001
"2010-08-03",12.2747745513916,12.323823928833,12.1811809539795,12.2580080032349,72019908,12.1660852432251
"2010-08-04",12.3168172836304,12.6876878738403,12.2885389328003,12.6706714630127,152347500,12.5756530761719
"2010-08-05",12.6599102020264,12.7277278900146,12.601601600647,12.7152147293091,96719184,12.6198635101318
"2010-08-06",12.647647857666,12.6561555862427,12.4136638641357,12.5180177688599,132647220,12.4241437911987
"2010-08-09",12.5688190460205,12.6501502990723,12.5465469360352,12.6463956832886,74813112,12.5515604019165
"2010-08-10",12.5713205337524,12.6626634597778,12.4767265319824,12.6053552627563,82877040,12.5108270645142
"2010-08-11",12.4557056427002,12.4624624252319,12.2997999191284,12.3058061599731,88831080,12.2135248184204
"2010-08-12",12.1106109619141,12.3811311721802,12.0748252868652,12.3125629425049,88095816,12.2202310562134
"2010-08-13",12.2372369766235,12.2920417785645,12.1624116897583,12.1709213256836,77310612,12.0796518325806
"2010-08-16",12.1041040420532,12.2590093612671,12.0245246887207,12.1519021987915,52147800,12.0607748031616
"2010-08-17",12.2254753112793,12.3798799514771,12.1629133224487,12.2752752304077,75552372,12.1832227706909
"2010-08-18",12.2732734680176,12.2840337753296,12.0508012771606,12.0658159255981,107348544,11.9753332138062
"2010-08-19",12.0372867584229,12.0748252868652,11.6929426193237,11.7109613418579,156843000,11.623140335083
"2010-08-20",11.7109613418579,11.8015518188477,11.537036895752,11.5620622634888,156547296,11.4753580093384
"2010-08-23",11.5490493774414,11.7179679870605,11.4547052383423,11.6133632659912,119328552,11.526273727417
"2010-08-24",11.453953742981,11.470721244812,11.2842836380005,11.296046257019,110397492,11.2113361358643
"2010-08-25",11.2612609863281,11.4567070007324,11.2612609863281,11.3768768310547,103580316,11.291561126709
"2010-08-26",11.4129133224487,11.4429426193237,11.2722721099854,11.2857856750488,71008920,11.201153755188
"2010-08-27",11.325325012207,11.5112609863281,11.2024517059326,11.482232093811,92403504,11.3961267471313
"2010-08-30",11.4902400970459,11.5055055618286,11.3218221664429,11.3285789489746,49206744,11.2436237335205
"2010-08-31",11.2640142440796,11.3831329345703,11.2112112045288,11.2617616653442,77794128,11.1773099899292
"2010-09-01",11.3858861923218,11.6351346969604,11.323823928833,11.5197696685791,129002868,11.4333839416504
"2010-09-02",11.5825834274292,11.622371673584,11.519268989563,11.5910911560059,67300632,11.5041675567627
"2010-09-03",11.7747745513916,11.8088092803955,11.6976976394653,11.769268989563,101514384,11.6810111999512
"2010-09-07",11.6241235733032,11.7014513015747,11.5870866775513,11.6216220855713,68327604,11.5344724655151
"2010-09-08",11.6413908004761,11.8243236541748,11.6243743896484,11.7762756347656,95975928,11.6879644393921
"2010-09-09",11.9577083587646,12.0220222473145,11.7762756347656,11.9164161682129,97126776,11.8270540237427
"2010-09-10",11.9874868392944,12.0067567825317,11.8888893127441,11.9154148101807,78893028,11.826060295105
"2010-09-13",12.03453540802,12.12087059021,12.0002498626709,12.0688190460205,89570340,11.9783143997192
"2010-09-14",12.0623121261597,12.1308813095093,12.0140142440796,12.0227727890015,88571340,11.9326143264771
"2010-09-15",12.0107612609863,12.0593090057373,11.9744739532471,12.0280275344849,96015888,11.9378280639648
"2010-09-16",12.0107612609863,12.0733232498169,11.9972467422485,12.0385389328003,78701220,11.9482612609863
"2010-09-17",12.1058559417725,12.2922916412354,12.0415420532227,12.2660160064697,225438336,12.174033164978
"2010-09-20",12.3248252868652,12.7730226516724,12.313814163208,12.7197198867798,175963860,12.6243324279785
"2010-09-21",12.7547550201416,13.0125131607056,12.7354850769043,12.8493490219116,178473348,12.7529907226562
"2010-09-22",12.8343343734741,12.9574565887451,12.8048048019409,12.9129133224487,101382516,12.8160791397095
"2010-09-23",12.8781280517578,13.0052547454834,12.7952947616577,12.8498497009277,92603304,12.7534866333008
"2010-09-24",13.0565567016602,13.2089586257935,12.9694690704346,13.19544506073,134141724,13.0964908599854
"2010-09-27",13.2344837188721,13.434684753418,13.2344837188721,13.2735242843628,124171704,13.1739845275879
"2010-09-28",13.3503503799438,13.353102684021,12.9742240905762,13.1924419403076,146041812,13.0935115814209
"2010-09-29",13.2094593048096,13.3368368148804,13.1308813095093,13.205454826355,86801112,13.1064262390137
"2010-09-30",13.242241859436,13.3100595474243,12.9859857559204,13.1579084396362,129634236,13.0592355728149
"2010-10-01",13.2632627487183,13.2787790298462,13.0880880355835,13.1536540985107,88911000,13.0550127029419
"2010-10-04",13.1368865966797,13.2194690704346,12.9842338562012,13.0718221664429,77542380,12.9737968444824
"2010-10-05",13.2227230072021,13.5135135650635,13.176926612854,13.4692192077637,140143716,13.3682126998901
"2010-10-06",13.4949951171875,13.5122623443604,13.2617616653442,13.3721218109131,110381508,13.271842956543
"2010-10-07",13.4186687469482,13.4434432983398,13.2417421340942,13.2635135650635,95736168,13.1640501022339
"2010-10-08",13.3325834274292,13.4534530639648,13.2037038803101,13.4221715927124,114253632,13.3215169906616
"2010-10-11",13.4754753112793,13.6286287307739,13.4426927566528,13.4844837188721,104946948,13.3833627700806
"2010-10-12",13.5165166854858,13.6634130477905,13.4582080841064,13.5482978820801,149993856,13.4466991424561
"2010-10-13",13.6886892318726,13.7009506225586,13.5718221664429,13.5960960388184,122101776,13.4941368103027
"2010-10-14",13.6181182861328,13.6448945999146,13.4411907196045,13.5367870330811,265098636,13.4352750778198
"2010-10-15",14.9967470169067,15.056056022644,14.8048048019409,15.0513010025024,592399008,14.9384288787842
"2010-10-18",15.0287790298462,15.507758140564,15.0287790298462,15.4582080841064,283644072,15.34228515625
"2010-10-19",15.2364864349365,15.3858861923218,15.0865869522095,15.2109613418579,183332484,15.0968923568726
"2010-10-20",15.2187185287476,15.4499502182007,15.2027034759521,15.2147150039673,140862996,15.1006183624268
"2010-10-21",15.3030529022217,15.4154148101807,15.1651649475098,15.3150653839111,116703180,15.200216293335
"2010-10-22",15.3133125305176,15.3858861923218,15.2665166854858,15.3285789489746,90153756,15.2136278152466
"2010-10-25",15.4051551818848,15.6341342926025,15.3896398544312,15.4279279708862,126209664,15.3122329711914
"2010-10-26",15.3428430557251,15.5462961196899,15.2910413742065,15.4804801940918,100415484,15.3643913269043
"2010-10-27",15.4096603393555,15.5155162811279,15.3235740661621,15.4271774291992,89586324,15.3114891052246
"2010-10-28",15.5167665481567,15.5405406951904,15.3478479385376,15.47998046875,87284628,15.3638954162598
"2010-10-29",15.4421920776367,15.4904899597168,15.3400897979736,15.3578577041626,91040868,15.2426872253418
"2010-11-01",15.4086589813232,15.5320320129395,15.2955455780029,15.3903903961182,123360516,15.2749757766724
"2010-11-02",15.482232093811,15.5155162811279,15.3798799514771,15.4054050445557,79824096,15.2898788452148
"2010-11-03",15.452953338623,15.5613107681274,15.3528528213501,15.52001953125,135084780,15.4036340713501
"2010-11-04",15.6316318511963,15.7637643814087,15.5680675506592,15.622371673584,142689168,15.5052185058594
"2010-11-05",15.5950946807861,15.6529026031494,15.5432929992676,15.6426429748535,70557372,15.5253381729126
"2010-11-08",15.6161155700684,15.7530031204224,15.5938444137573,15.6849346160889,83967948,15.5673131942749
"2010-11-09",15.7657661437988,15.787036895752,15.5282783508301,15.6361360549927,89398512,15.5188798904419
"2010-11-10",15.5675678253174,15.5905914306641,15.4532032012939,15.5875883102417,99780120,15.4706964492798
"2010-11-11",15.5080080032349,15.5117616653442,15.3706207275391,15.4451951980591,90373536,15.3293714523315
"2010-11-12",15.3651151657104,15.4379377365112,15.0452947616577,15.0973472595215,135584280,14.984130859375
"2010-11-15",15.0920915603638,15.1151151657104,14.8661155700684,14.9016523361206,139016844,14.7899045944214
"2010-11-16",14.833833694458,14.9622116088867,14.60085105896,14.6076078414917,132163704,14.4980640411377
"2010-11-17",14.6396398544312,14.752251625061,14.5487985610962,14.6033525466919,97602300,14.493842124939
"2010-11-18",14.7397403717041,15.0145149230957,14.7287292480469,14.9289293289185,103496400,14.8169765472412
"2010-11-19",14.9399404525757,14.9622116088867,14.7732734680176,14.7855358123779,91808100,14.6746587753296
"2010-11-22",14.7014513015747,14.85085105896,14.5833330154419,14.7952947616577,87376536,14.684344291687
"2010-11-23",14.6899404525757,14.739990234375,14.4694690704346,14.5898399353027,86417496,14.4804306030273
"2010-11-24",14.6974468231201,14.9299297332764,14.6909408569336,14.889139175415,95760144,14.7774848937988
"2010-11-26",14.7762756347656,14.8393392562866,14.6896896362305,14.7647647857666,52391556,14.6540422439575
"2010-11-29",14.7439937591553,14.7597599029541,14.5132627487183,14.5673170089722,114273612,14.4580764770508
"2010-11-30",14.372371673584,14.372371673584,13.8465967178345,13.9066572189331,284411304,13.8023700714111
"2010-12-01",14.0890893936157,14.3035535812378,14.0740737915039,14.1228733062744,150013836,14.0169649124146
"2010-12-02",14.230731010437,14.3475980758667,14.1478977203369,14.3098096847534,101814084,14.2025003433228
"2010-12-03",14.2505006790161,14.4264259338379,14.2142143249512,14.3393392562866,105142752,14.2318067550659
"2010-12-06",14.5287790298462,14.564564704895,14.4296798706055,14.4734725952148,83668248,14.364935874939
"2010-12-07",14.7965469360352,14.8398399353027,14.664665222168,14.6931934356689,121566312,14.5830087661743
"2010-12-08",14.8140640258789,14.8278284072876,14.6068572998047,14.7782783508301,70205724,14.6674556732178
"2010-12-09",14.8618621826172,14.9044036865234,14.7397403717041,14.8023023605347,74681244,14.6912975311279
"2010-12-10",14.8433427810669,14.8646154403687,14.7720222473145,14.8200702667236,68119812,14.7089338302612
"2010-12-13",14.9429426193237,15.0900897979736,14.8671169281006,14.8803796768188,95844060,14.7687902450562
"2010-12-14",14.9421920776367,14.972222328186,14.8268270492554,14.887638092041,65666268,14.7759962081909
"2010-12-15",14.8698701858521,14.926176071167,14.7434930801392,14.7722721099854,86621292,14.6614942550659
"2010-12-16",14.8360862731934,14.8591089248657,14.7164659500122,14.8075580596924,63812124,14.696515083313
"2010-12-17",14.7897901535034,14.8288288116455,14.7064561843872,14.7847852706909,123360516,14.6739130020142
"2010-12-20",14.8811311721802,14.9619617462158,14.7312307357788,14.8913908004761,78853068,14.7797183990479
"2010-12-21",14.9792289733887,15.1331329345703,14.9552049636841,15.0918416976929,75104820,14.9786682128906
"2010-12-22",15.1151151657104,15.1901903152466,15.0970973968506,15.1524019241333,48251700,15.0387725830078
"2010-12-23",15.1486492156982,15.1651649475098,15.0658159255981,15.12087059021,44387568,15.0074787139893
"2010-12-27",15.0835838317871,15.1096096038818,15.0025033950806,15.0745754241943,48275676,14.9615306854248
"2010-12-28",15.0663156509399,15.1118621826172,14.9652147293091,14.9879884719849,42549408,14.8755931854248
"2010-12-29",15.0650653839111,15.075325012207,14.9879884719849,15.0400400161743,40727232,14.9272537231445
"2010-12-30",14.9649648666382,15.0482978820801,14.9497003555298,14.9864864349365,39540420,14.8741025924683
"2010-12-31",14.9334325790405,14.9754753112793,14.8155660629272,14.8641138076782,61510428,14.7526473999023
"2011-01-03",14.926926612854,15.1549053192139,14.926926612854,15.1238737106323,94513392,15.0104579925537
"2011-01-04",15.1556558609009,15.1696701049805,15.0180177688599,15.0680675506592,72907020,14.9550704956055
"2011-01-05",15.0167665481567,15.2735242843628,15.0162658691406,15.2419919967651,101190708,15.1276912689209
"2011-01-06",15.2822818756104,15.4762258529663,15.2665166854858,15.3528528213501,82229688,15.237720489502
"2011-01-07",15.4131631851196,15.4717216491699,15.2685194015503,15.4264259338379,83963952,15.3107423782349
"2011-01-10",15.3853845596313,15.4001502990723,15.2292289733887,15.3706207275391,63104832,15.2553567886353
"2011-01-11",15.4582080841064,15.4854850769043,15.3778781890869,15.4156656265259,57514428,15.3000621795654
"2011-01-12",15.499249458313,15.499249458313,15.3846349716187,15.4371871948242,65242692,15.3214235305786
"2011-01-13",15.4396896362305,15.5072574615479,15.3693685531616,15.4326829910278,53306640,15.3169527053833
"2011-01-14",15.4504499435425,15.622371673584,15.4424419403076,15.6201200485229,94529376,15.502984046936
"2011-01-18",15.6671667098999,16.0658168792725,15.6473970413208,16.0067577362061,144535320,15.8867225646973
"2011-01-19",16.0690689086914,16.0900897979736,15.7572574615479,15.8095598220825,136107756,15.6910037994385
"2011-01-20",15.8210706710815,15.8678684234619,15.5978479385376,15.6849346160889,219212568,15.5673131942749
"2011-01-21",16.0055065155029,16.0593090057373,15.2992992401123,15.3110609054565,355819824,15.1962423324585
"2011-01-24",15.2044544219971,15.3275775909424,15.0457963943481,15.2922916412354,183784032,15.1776132583618
"2011-01-25",15.2202196121216,15.5327825546265,15.1781778335571,15.5132627487183,145726128,15.3969278335571
"2011-01-26",15.5237741470337,15.5778284072876,15.3973970413208,15.4279279708862,81442476,15.3122329711914
"2011-01-27",15.4627132415771,15.5080080032349,15.3465967178345,15.4351854324341,80687232,15.3194370269775
"2011-01-28",15.492241859436,15.5245246887207,15.0090093612671,15.0397901535034,169074756,14.9270057678223
"2011-01-31",15.1051054000854,15.1268768310547,14.9036540985107,15.0240240097046,112083804,14.9113578796387
"2011-02-01",15.1273765563965,15.3490991592407,15.0928430557251,15.2912912368774,109702188,15.1766223907471
"2011-02-02",15.2902898788452,15.3738737106323,15.2034530639648,15.315315246582,70357572,15.2004632949829
"2011-02-03",15.252251625061,15.3015518188477,15.168417930603,15.2690191268921,59744196,15.1545162200928
"2011-02-04",15.2690191268921,15.3013010025024,15.1804304122925,15.2897901535034,61969968,15.1751308441162
"2011-02-07",15.269268989563,15.4752254486084,15.2454948425293,15.3726234436035,71912016,15.2573432922363
"2011-02-08",15.3886394500732,15.5062561035156,15.3781280517578,15.4749746322632,67728204,15.358925819397
"2011-02-09",15.4371871948242,15.5017518997192,15.323823928833,15.4279279708862,73626300,15.3122329711914
"2011-02-10",15.3628625869751,15.452953338623,15.3043041229248,15.4264259338379,93282624,15.3107423782349
"2011-02-11",15.3601102828979,15.6406412124634,15.3403396606445,15.6281280517578,103492404,15.510931968689
"2011-02-14",15.5990991592407,15.7567567825317,15.5165166854858,15.7194690704346,85034880,15.6015882492065
"2011-02-15",15.6986989974976,15.7680177688599,15.593092918396,15.6193685531616,83596320,15.5022392272949
"2011-02-16",15.6564064025879,15.6781778335571,15.5680675506592,15.6211214065552,67292640,15.5039777755737
"2011-02-17",15.5467967987061,15.6969470977783,15.5225229263306,15.6471471786499,59092848,15.5298089981079
"2011-02-18",15.6656656265259,15.7952947616577,15.6201200485229,15.767767906189,128587284,15.649525642395
"2011-02-22",15.5162658691406,15.6388893127441,15.2094593048096,15.2705211639404,145450404,15.1560068130493
"2011-02-23",15.2735242843628,15.3828830718994,15.1151151657104,15.2982978820801,115468416,15.1835746765137
"2011-02-24",15.3000497817993,15.3425931930542,15.0487985610962,15.2357358932495,108359532,15.1214828491211
"2011-02-25",15.3118124008179,15.3833827972412,15.2527532577515,15.2662658691406,77218704,15.151782989502
"2011-02-28",15.2652654647827,15.4276781082153,15.21546459198,15.3503503799438,91168740,15.235237121582
"2011-03-01",15.4599599838257,15.4959964752197,14.9974966049194,15.0340337753296,132795072,14.9212923049927
"2011-03-02",15.010009765625,15.1651649475098,14.8946447372437,15.0347852706909,80986932,14.9220380783081
"2011-03-03",15.174674987793,15.3025531768799,15.1401395797729,15.2542543411255,77734188,15.1398611068726
"2011-03-04",15.2234725952148,15.2397403717041,15.02001953125,15.0305309295654,120319560,14.9178152084351
"2011-03-07",15.0287790298462,15.1073570251465,14.6896896362305,14.8063058853149,138369492,14.6952743530273
"2011-03-08",14.8380880355835,14.9644641876221,14.7697696685791,14.8225727081299,91304604,14.7114162445068
"2011-03-09",14.7897901535034,14.877628326416,14.658408164978,14.8090591430664,85953960,14.6980047225952
"2011-03-10",14.6506509780884,14.6801795959473,14.500750541687,14.5220222473145,124998876,14.4131212234497
"2011-03-11",14.4699697494507,14.5145149230957,14.3475980758667,14.4321823120117,121158720,14.3239545822144
"2011-03-14",14.3343343734741,14.4717216491699,14.2147150039673,14.2640142440796,112531356,14.1570482254028
"2011-03-15",13.9514513015747,14.2892894744873,13.9014005661011,14.2532529830933,160063776,14.1463670730591
"2011-03-16",14.2144641876221,14.2590093612671,13.7957963943481,13.9414405822754,151788060,13.8368921279907
"2011-03-17",14.1261262893677,14.2392387390137,14.0275278091431,14.0480480194092,115856028,13.9427003860474
"2011-03-18",14.1301298141479,14.2139644622803,14.0075082778931,14.0405406951904,131812056,13.9352493286133
"2011-03-21",14.2697696685791,14.5095100402832,14.2397403717041,14.426926612854,120715164,14.3187389373779
